"totalFrames","move","groupId","hitAirborne","guid","sfx","kbGrowth","subactionIndex","bone","start","baseKb","id","end","weightDepKb","size","hitboxInteraction","element","subactionName","hitGrounded","angle","character","y","z","x","shieldDamage","damage","iasa","autoCancelAfter","autoCancelBefore","landingLag","lcancelledLandingLag","chargeFrame"
42,"0x134",0,true,0,40,40,308,0,20,40,0,20,0,8.2352941176471,0,"fire","PlyFox5K_Share_ACTION_SpecialHiHoldAir_figatree",true,70,"Fox",7.843137254902,0,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL
42,"0x134",0,true,1,40,40,308,0,22,40,0,22,0,8.2352941176471,0,"fire","PlyFox5K_Share_ACTION_SpecialHiHoldAir_figatree",true,70,"Fox",7.843137254902,0,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL
42,"0x134",0,true,2,40,40,308,0,24,40,0,24,0,8.2352941176471,0,"fire","PlyFox5K_Share_ACTION_SpecialHiHoldAir_figatree",true,70,"Fox",7.843137254902,0,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL
42,"0x134",0,true,3,40,40,308,0,26,40,0,26,0,8.2352941176471,0,"fire","PlyFox5K_Share_ACTION_SpecialHiHoldAir_figatree",true,70,"Fox",7.843137254902,0,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL
42,"0x134",0,true,4,40,40,308,0,28,40,0,28,0,8.2352941176471,0,"fire","PlyFox5K_Share_ACTION_SpecialHiHoldAir_figatree",true,70,"Fox",7.843137254902,0,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL
42,"0x134",0,true,5,40,40,308,0,30,40,0,30,0,8.2352941176471,0,"fire","PlyFox5K_Share_ACTION_SpecialHiHoldAir_figatree",true,70,"Fox",7.843137254902,0,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL
42,"0x134",0,true,6,40,40,308,0,32,40,0,32,0,8.2352941176471,0,"fire","PlyFox5K_Share_ACTION_SpecialHiHoldAir_figatree",true,70,"Fox",7.843137254902,0,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL
42,"0x134",0,true,7,40,40,308,0,34,40,0,34,0,8.2352941176471,0,"fire","PlyFox5K_Share_ACTION_SpecialHiHoldAir_figatree",true,70,"Fox",7.843137254902,0,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL
19,"jab2",0,true,0,1,100,47,55,2,0,0,3,0,3.3411764705882,3,"normal","PlyFox5K_Share_ACTION_Attack12_figatree",true,70,"Fox",0,4.6745098039216,0,0,4,18,NULL,NULL,NULL,NULL,NULL
19,"jab2",0,true,1,1,100,47,55,2,0,1,3,0,3.3411764705882,3,"normal","PlyFox5K_Share_ACTION_Attack12_figatree",true,70,"Fox",0,0,0,0,4,18,NULL,NULL,NULL,NULL,NULL
17,"jab1",0,true,0,1,100,46,25,2,0,0,3,0,3.3411764705882,3,"normal","PlyFox5K_Share_ACTION_Attack11_figatree",true,70,"Fox",0,4.6745098039216,0,0,4,16,NULL,NULL,NULL,NULL,NULL
17,"jab1",0,true,1,1,100,46,25,2,0,1,3,0,3.3411764705882,3,"normal","PlyFox5K_Share_ACTION_Attack11_figatree",true,70,"Fox",0,0,0,0,4,16,NULL,NULL,NULL,NULL,NULL
26,"ftilt_m",0,true,0,34,100,55,13,5,0,0,8,0,2.7450980392157,1,"normal","PlyFox5K_Share_ACTION_AttackS3S_figatree",true,361,"Fox",0,4.1176470588235,0,0,9,NULL,NULL,NULL,NULL,NULL,NULL
26,"ftilt_m",1,true,1,34,100,55,12,5,0,1,8,0,3.1372549019608,3,"normal","PlyFox5K_Share_ACTION_AttackS3S_figatree",true,361,"Fox",0,2.3529411764706,0,0,9,NULL,NULL,NULL,NULL,NULL,NULL
26,"ftilt_m",1,true,2,34,100,55,4,5,0,2,8,0,2.3529411764706,3,"normal","PlyFox5K_Share_ACTION_AttackS3S_figatree",true,361,"Fox",0,0,0,0,9,NULL,NULL,NULL,NULL,NULL,NULL
49,"nair",0,true,0,66,100,68,4,4,10,0,7,0,3.5098039215686,3,"normal","PlyFox5K_Share_ACTION_AttackAirN_figatree",true,361,"Fox",0,0,0,0,12,42,36,4,15,7,NULL
49,"nair",0,true,1,66,100,68,7,4,10,1,7,0,3.5098039215686,3,"normal","PlyFox5K_Share_ACTION_AttackAirN_figatree",true,361,"Fox",0,2.3372549019608,0,0,12,42,36,4,15,7,NULL
49,"nair",0,true,2,66,100,68,13,4,10,2,7,0,3.0039215686275,3,"normal","PlyFox5K_Share_ACTION_AttackAirN_figatree",true,361,"Fox",0,2.3372549019608,0,0,12,42,36,4,15,7,NULL
49,"nair",1,true,3,34,100,68,4,8,0,0,31,0,3.5098039215686,3,"normal","PlyFox5K_Share_ACTION_AttackAirN_figatree",true,361,"Fox",0,0,0,0,9,42,36,4,15,7,NULL
49,"nair",1,true,4,34,100,68,7,8,0,1,31,0,3.5098039215686,3,"normal","PlyFox5K_Share_ACTION_AttackAirN_figatree",true,361,"Fox",0,2.3372549019608,0,0,9,42,36,4,15,7,NULL
49,"nair",1,true,5,34,100,68,13,8,0,2,31,0,3.0039215686275,3,"normal","PlyFox5K_Share_ACTION_AttackAirN_figatree",true,361,"Fox",0,2.3372549019608,0,0,9,42,36,4,15,7,NULL
23,"pummel",0,true,0,1,100,245,57,4,0,0,4,30,5.8823529411765,1,"normal","PlyFox5K_Share_ACTION_CatchAttack_figatree",true,80,"Fox",0,0,0,0,3,NULL,NULL,NULL,NULL,NULL,NULL
49,"dsmash",0,true,0,66,65,67,13,6,20,0,10,0,4.7058823529412,3,"normal","PlyFox5K_Share_ACTION_AttackLw4_figatree",true,25,"Fox",0,3.2156862745098,0,0,15,46,NULL,NULL,NULL,NULL,2
49,"dsmash",0,true,1,66,65,67,7,6,20,1,10,0,4.7058823529412,3,"normal","PlyFox5K_Share_ACTION_AttackLw4_figatree",true,25,"Fox",0,3.2156862745098,0,0,15,46,NULL,NULL,NULL,NULL,2
49,"dsmash",1,true,2,66,65,67,13,6,20,2,10,0,3.5294117647059,3,"normal","PlyFox5K_Share_ACTION_AttackLw4_figatree",true,361,"Fox",0,0,0,0,12,46,NULL,NULL,NULL,NULL,2
49,"dsmash",1,true,3,66,65,67,7,6,20,3,10,0,3.5294117647059,3,"normal","PlyFox5K_Share_ACTION_AttackLw4_figatree",true,361,"Fox",0,0,0,0,12,46,NULL,NULL,NULL,NULL,2
23,"utilt",0,false,0,34,140,58,15,5,18,0,11,0,5.0980392156863,3,"normal","PlyFox5K_Share_ACTION_AttackHi3_figatree",true,110,"Fox",0,0,0,0,12,23,NULL,NULL,NULL,NULL,NULL
23,"utilt",1,true,1,34,140,58,15,5,18,1,11,0,5.0980392156863,3,"normal","PlyFox5K_Share_ACTION_AttackHi3_figatree",false,84,"Fox",0,0,0,0,9,23,NULL,NULL,NULL,NULL,NULL
23,"utilt",2,true,2,34,140,58,13,5,18,2,11,0,3.5294117647059,3,"normal","PlyFox5K_Share_ACTION_AttackHi3_figatree",true,80,"Fox",0,2.6666666666667,0,0,9,23,NULL,NULL,NULL,NULL,NULL
23,"utilt",2,true,3,34,140,58,12,5,18,3,11,0,3.1372549019608,3,"normal","PlyFox5K_Share_ACTION_AttackHi3_figatree",true,80,"Fox",0,0.66666666666667,0,0,9,23,NULL,NULL,NULL,NULL,NULL
26,"ftilt_ml",0,true,0,34,100,56,13,5,0,0,8,0,2.7450980392157,1,"normal","PlyFox5K_Share_ACTION_AttackS3LwS_figatree",true,361,"Fox",0,4.1176470588235,0,0,9,NULL,NULL,NULL,NULL,NULL,NULL
26,"ftilt_ml",1,true,1,34,100,56,12,5,0,1,8,0,3.1372549019608,3,"normal","PlyFox5K_Share_ACTION_AttackS3LwS_figatree",true,361,"Fox",0,2.3529411764706,0,0,9,NULL,NULL,NULL,NULL,NULL,NULL
26,"ftilt_ml",1,true,2,34,100,56,4,5,0,2,8,0,2.3529411764706,3,"normal","PlyFox5K_Share_ACTION_AttackS3LwS_figatree",true,361,"Fox",0,0,0,0,9,NULL,NULL,NULL,NULL,NULL,NULL
33,"fthrow",0,true,0,65,100,247,25,10,10,0,10,140,4.7058823529412,0,"normal","PlyFox5K_Share_ACTION_ThrowF_figatree",true,55,"Fox",0,0,0,1,4,NULL,NULL,NULL,NULL,NULL,NULL
59,"fair",0,true,0,66,100,69,13,6,10,0,8,0,5.1764705882353,3,"normal","PlyFox5K_Share_ACTION_AttackAirF_figatree",true,361,"Fox",0,0,0,0,7,53,48,6,22,11,NULL
59,"fair",0,true,1,66,100,69,13,6,10,1,8,0,5.1764705882353,3,"normal","PlyFox5K_Share_ACTION_AttackAirF_figatree",true,361,"Fox",0,4.7058823529412,0,0,7,53,48,6,22,11,NULL
59,"fair",1,true,2,34,100,69,7,16,10,0,18,0,4.6745098039216,3,"normal","PlyFox5K_Share_ACTION_AttackAirF_figatree",true,361,"Fox",0,0,0,0,5,53,48,6,22,11,NULL
59,"fair",1,true,3,34,100,69,7,16,10,1,18,0,4.6745098039216,3,"normal","PlyFox5K_Share_ACTION_AttackAirF_figatree",true,361,"Fox",0,4.7058823529412,0,0,5,53,48,6,22,11,NULL
59,"fair",2,true,4,34,100,69,13,24,10,0,26,0,4.6745098039216,3,"normal","PlyFox5K_Share_ACTION_AttackAirF_figatree",true,361,"Fox",0,0,0,0,6,53,48,6,22,11,NULL
59,"fair",2,true,5,34,100,69,13,24,10,1,26,0,4.6745098039216,3,"normal","PlyFox5K_Share_ACTION_AttackAirF_figatree",true,361,"Fox",0,4.7058823529412,0,0,6,53,48,6,22,11,NULL
59,"fair",3,true,6,34,100,69,7,33,10,0,35,0,4.6745098039216,3,"normal","PlyFox5K_Share_ACTION_AttackAirF_figatree",true,361,"Fox",0,0,0,0,4,53,48,6,22,11,NULL
59,"fair",3,true,7,34,100,69,7,33,10,1,35,0,4.6745098039216,3,"normal","PlyFox5K_Share_ACTION_AttackAirF_figatree",true,361,"Fox",0,4.7058823529412,0,0,4,53,48,6,22,11,NULL
59,"fair",4,true,8,34,100,69,13,43,50,0,45,0,4.6745098039216,3,"normal","PlyFox5K_Share_ACTION_AttackAirF_figatree",true,361,"Fox",0,0,0,0,3,53,48,6,22,11,NULL
59,"fair",4,true,9,34,100,69,13,43,50,1,45,0,4.6745098039216,3,"normal","PlyFox5K_Share_ACTION_AttackAirF_figatree",true,361,"Fox",0,3.921568627451,0,0,3,53,48,6,22,11,NULL
35,"rapidjabs_loop",0,true,0,2,80,50,6,2,10,0,3,0,3.3411764705882,3,"normal","PlyFox5K_Share_ACTION_Attack100Loop_figatree",true,78,"Fox",0,0.66666666666667,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
35,"rapidjabs_loop",0,true,1,2,80,50,7,2,10,1,3,0,3.3411764705882,3,"normal","PlyFox5K_Share_ACTION_Attack100Loop_figatree",true,78,"Fox",0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
35,"rapidjabs_loop",0,true,2,2,80,50,7,2,10,2,3,0,3.3411764705882,3,"normal","PlyFox5K_Share_ACTION_Attack100Loop_figatree",true,78,"Fox",0,5.0980392156863,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
39,"fsmash_m",0,true,0,66,105,62,13,12,10,0,16,0,3.5294117647059,2,"normal","PlyFox5K_Share_ACTION_AttackS4_figatree",true,361,"Fox",0,4.1176470588235,0,0,15,NULL,NULL,NULL,NULL,NULL,7
39,"fsmash_m",0,true,1,66,105,62,12,12,10,1,16,0,3.1372549019608,2,"normal","PlyFox5K_Share_ACTION_AttackS4_figatree",true,361,"Fox",0,2.3529411764706,0,0,15,NULL,NULL,NULL,NULL,NULL,7
39,"fsmash_m",0,true,2,66,105,62,4,12,10,2,16,0,2.3529411764706,2,"normal","PlyFox5K_Share_ACTION_AttackS4_figatree",true,361,"Fox",0,0,0,0,15,NULL,NULL,NULL,NULL,NULL,7
39,"fsmash_m",1,true,3,34,100,62,13,17,2,0,22,0,3.5294117647059,2,"normal","PlyFox5K_Share_ACTION_AttackS4_figatree",true,361,"Fox",0,4.1176470588235,0,0,12,NULL,NULL,NULL,NULL,NULL,7
39,"fsmash_m",1,true,4,34,100,62,12,17,2,1,22,0,3.1372549019608,2,"normal","PlyFox5K_Share_ACTION_AttackS4_figatree",true,361,"Fox",0,2.3529411764706,0,0,12,NULL,NULL,NULL,NULL,NULL,7
39,"fsmash_m",1,true,5,34,100,62,4,17,2,2,22,0,2.3529411764706,2,"normal","PlyFox5K_Share_ACTION_AttackS4_figatree",true,361,"Fox",0,0,0,0,12,NULL,NULL,NULL,NULL,NULL,7
37,"ftilt_mh",0,true,0,67,88,54,76,12,50,0,14,0,3.5294117647059,1,"slash","PlyZelda5K_Share_ACTION_AttackS3HiS_figatree",true,110,"Zelda",0,0,0,0,13,37,NULL,NULL,NULL,NULL,NULL
37,"ftilt_mh",1,true,1,35,88,54,73,12,50,1,14,0,2.3529411764706,1,"slash","PlyZelda5K_Share_ACTION_AttackS3HiS_figatree",true,361,"Zelda",0,0,0,0,12,37,NULL,NULL,NULL,NULL,NULL
37,"ftilt_mh",2,true,2,33,88,54,72,12,50,2,14,0,3.1372549019608,1,"normal","PlyZelda5K_Share_ACTION_AttackS3HiS_figatree",true,361,"Zelda",0,0,0,0,11,37,NULL,NULL,NULL,NULL,NULL
39,"0x12e",0,true,0,35,100,302,3,18,0,0,18,120,8.6274509803922,2,"slash","PlyZelda5K_Share_ACTION_SpecialAirSEnd_figatree",true,80,"Zelda",0,0,0,0,4,NULL,NULL,NULL,NULL,NULL,NULL
31,"dtilt",0,false,0,33,80,59,16,5,20,0,7,0,3.921568627451,3,"normal","PlyZelda5K_Share_ACTION_AttackLw3_figatree",true,270,"Zelda",0,1.9607843137255,0,0,7,30,NULL,NULL,NULL,NULL,NULL
31,"dtilt",1,true,1,33,80,59,16,5,20,1,7,0,3.921568627451,3,"normal","PlyZelda5K_Share_ACTION_AttackLw3_figatree",false,80,"Zelda",0,1.9607843137255,0,0,7,30,NULL,NULL,NULL,NULL,NULL
31,"dtilt",2,true,2,33,80,59,13,5,20,2,7,0,3.1372549019608,3,"normal","PlyZelda5K_Share_ACTION_AttackLw3_figatree",true,270,"Zelda",0,0,0,0,8,30,NULL,NULL,NULL,NULL,NULL
31,"dtilt",2,true,3,33,80,59,4,5,20,3,7,0,3.1372549019608,3,"normal","PlyZelda5K_Share_ACTION_AttackLw3_figatree",true,270,"Zelda",0,0,0,0,8,30,NULL,NULL,NULL,NULL,NULL
54,"uair",0,true,0,72,120,71,0,14,0,0,16,0,5.4901960784314,1,"fire","PlyZelda5K_Share_ACTION_AttackAirHi_figatree",true,90,"Zelda",18.039215686275,0,1.9607843137255,0,13,NULL,44,14,25,12,NULL
59,"0x127",0,true,0,3,40,295,0,12,12,0,12,0,2.7450980392157,1,"slash","PlyZelda5K_Share_ACTION_SpecialN_figatree",true,10,"Zelda",5.8823529411765,0,-11.764705882353,0,1,NULL,NULL,NULL,NULL,NULL,NULL
59,"0x127",0,true,1,3,40,295,0,12,12,1,12,0,2.7450980392157,1,"slash","PlyZelda5K_Share_ACTION_SpecialN_figatree",true,10,"Zelda",5.8823529411765,0,11.764705882353,0,1,NULL,NULL,NULL,NULL,NULL,NULL
59,"0x127",1,true,2,35,40,295,0,12,12,2,12,0,3.921568627451,1,"slash","PlyZelda5K_Share_ACTION_SpecialN_figatree",true,10,"Zelda",5.8823529411765,0,-3.921568627451,0,2,NULL,NULL,NULL,NULL,NULL,NULL
59,"0x127",1,true,3,35,40,295,0,12,12,3,12,0,3.921568627451,1,"slash","PlyZelda5K_Share_ACTION_SpecialN_figatree",true,10,"Zelda",5.8823529411765,0,3.921568627451,0,2,NULL,NULL,NULL,NULL,NULL,NULL
59,"0x127",0,true,4,3,40,295,0,15,12,0,15,0,2.7450980392157,1,"slash","PlyZelda5K_Share_ACTION_SpecialN_figatree",true,10,"Zelda",5.8823529411765,0,-11.764705882353,0,1,NULL,NULL,NULL,NULL,NULL,NULL
59,"0x127",0,true,5,3,40,295,0,15,12,1,15,0,2.7450980392157,1,"slash","PlyZelda5K_Share_ACTION_SpecialN_figatree",true,10,"Zelda",5.8823529411765,0,11.764705882353,0,1,NULL,NULL,NULL,NULL,NULL,NULL
59,"0x127",1,true,6,35,40,295,0,15,12,2,15,0,3.921568627451,1,"slash","PlyZelda5K_Share_ACTION_SpecialN_figatree",true,10,"Zelda",5.8823529411765,0,-3.921568627451,0,2,NULL,NULL,NULL,NULL,NULL,NULL
59,"0x127",1,true,7,35,40,295,0,15,12,3,15,0,3.921568627451,1,"slash","PlyZelda5K_Share_ACTION_SpecialN_figatree",true,10,"Zelda",5.8823529411765,0,3.921568627451,0,2,NULL,NULL,NULL,NULL,NULL,NULL
59,"0x127",0,true,8,3,40,295,0,18,12,0,18,0,2.7450980392157,1,"slash","PlyZelda5K_Share_ACTION_SpecialN_figatree",true,10,"Zelda",5.8823529411765,0,-11.764705882353,0,1,NULL,NULL,NULL,NULL,NULL,NULL
59,"0x127",0,true,9,3,40,295,0,18,12,1,18,0,2.7450980392157,1,"slash","PlyZelda5K_Share_ACTION_SpecialN_figatree",true,10,"Zelda",5.8823529411765,0,11.764705882353,0,1,NULL,NULL,NULL,NULL,NULL,NULL
59,"0x127",1,true,10,35,40,295,0,18,12,2,18,0,3.921568627451,1,"slash","PlyZelda5K_Share_ACTION_SpecialN_figatree",true,10,"Zelda",5.8823529411765,0,-3.921568627451,0,2,NULL,NULL,NULL,NULL,NULL,NULL
59,"0x127",1,true,11,35,40,295,0,18,12,3,18,0,3.921568627451,1,"slash","PlyZelda5K_Share_ACTION_SpecialN_figatree",true,10,"Zelda",5.8823529411765,0,3.921568627451,0,2,NULL,NULL,NULL,NULL,NULL,NULL
59,"0x127",0,true,12,3,40,295,0,21,12,0,21,0,2.7450980392157,1,"slash","PlyZelda5K_Share_ACTION_SpecialN_figatree",true,10,"Zelda",5.8823529411765,0,-11.764705882353,0,1,NULL,NULL,NULL,NULL,NULL,NULL
59,"0x127",0,true,13,3,40,295,0,21,12,1,21,0,2.7450980392157,1,"slash","PlyZelda5K_Share_ACTION_SpecialN_figatree",true,10,"Zelda",5.8823529411765,0,11.764705882353,0,1,NULL,NULL,NULL,NULL,NULL,NULL
59,"0x127",1,true,14,35,40,295,0,21,12,2,21,0,3.921568627451,1,"slash","PlyZelda5K_Share_ACTION_SpecialN_figatree",true,10,"Zelda",5.8823529411765,0,-3.921568627451,0,2,NULL,NULL,NULL,NULL,NULL,NULL
59,"0x127",1,true,15,35,40,295,0,21,12,3,21,0,3.921568627451,1,"slash","PlyZelda5K_Share_ACTION_SpecialN_figatree",true,10,"Zelda",5.8823529411765,0,3.921568627451,0,2,NULL,NULL,NULL,NULL,NULL,NULL
59,"0x127",0,true,16,3,40,295,0,24,12,0,24,0,2.7450980392157,1,"slash","PlyZelda5K_Share_ACTION_SpecialN_figatree",true,10,"Zelda",5.8823529411765,0,-11.764705882353,0,1,NULL,NULL,NULL,NULL,NULL,NULL
59,"0x127",0,true,17,3,40,295,0,24,12,1,24,0,2.7450980392157,1,"slash","PlyZelda5K_Share_ACTION_SpecialN_figatree",true,10,"Zelda",5.8823529411765,0,11.764705882353,0,1,NULL,NULL,NULL,NULL,NULL,NULL
59,"0x127",1,true,18,35,40,295,0,24,12,2,24,0,3.921568627451,1,"slash","PlyZelda5K_Share_ACTION_SpecialN_figatree",true,10,"Zelda",5.8823529411765,0,-3.921568627451,0,2,NULL,NULL,NULL,NULL,NULL,NULL
59,"0x127",1,true,19,35,40,295,0,24,12,3,24,0,3.921568627451,1,"slash","PlyZelda5K_Share_ACTION_SpecialN_figatree",true,10,"Zelda",5.8823529411765,0,3.921568627451,0,2,NULL,NULL,NULL,NULL,NULL,NULL
59,"0x127",0,true,20,3,40,295,0,27,12,0,27,0,2.7450980392157,1,"slash","PlyZelda5K_Share_ACTION_SpecialN_figatree",true,10,"Zelda",5.8823529411765,0,-11.764705882353,0,1,NULL,NULL,NULL,NULL,NULL,NULL
59,"0x127",0,true,21,3,40,295,0,27,12,1,27,0,2.7450980392157,1,"slash","PlyZelda5K_Share_ACTION_SpecialN_figatree",true,10,"Zelda",5.8823529411765,0,11.764705882353,0,1,NULL,NULL,NULL,NULL,NULL,NULL
59,"0x127",1,true,22,35,40,295,0,27,12,2,27,0,3.921568627451,1,"slash","PlyZelda5K_Share_ACTION_SpecialN_figatree",true,10,"Zelda",5.8823529411765,0,-3.921568627451,0,2,NULL,NULL,NULL,NULL,NULL,NULL
59,"0x127",1,true,23,35,40,295,0,27,12,3,27,0,3.921568627451,1,"slash","PlyZelda5K_Share_ACTION_SpecialN_figatree",true,10,"Zelda",5.8823529411765,0,3.921568627451,0,2,NULL,NULL,NULL,NULL,NULL,NULL
59,"0x127",2,true,24,72,100,295,0,30,50,0,30,0,5.8823529411765,1,"slash","PlyZelda5K_Share_ACTION_SpecialN_figatree",true,361,"Zelda",5.8823529411765,0,-3.921568627451,0,5,NULL,NULL,NULL,NULL,NULL,NULL
59,"0x127",2,true,25,72,100,295,0,30,50,1,30,0,5.8823529411765,1,"slash","PlyZelda5K_Share_ACTION_SpecialN_figatree",true,361,"Zelda",5.8823529411765,0,3.921568627451,0,5,NULL,NULL,NULL,NULL,NULL,NULL
59,"0x127",3,true,26,40,100,295,0,30,40,2,30,0,4.3137254901961,1,"slash","PlyZelda5K_Share_ACTION_SpecialN_figatree",true,361,"Zelda",5.8823529411765,0,-11.764705882353,0,4,NULL,NULL,NULL,NULL,NULL,NULL
59,"0x127",3,true,27,40,100,295,0,30,40,3,30,0,4.3137254901961,1,"slash","PlyZelda5K_Share_ACTION_SpecialN_figatree",true,361,"Zelda",5.8823529411765,0,11.764705882353,0,4,NULL,NULL,NULL,NULL,NULL,NULL
33,"0x12f",0,true,0,35,100,303,3,10,0,0,11,120,8.6274509803922,2,"slash","PlyZelda5K_Share_ACTION_SpecialHiStart_figatree",true,80,"Zelda",0,0,0,0,4,NULL,NULL,NULL,NULL,NULL,NULL
37,"ftilt_l",0,true,0,67,88,57,76,12,50,0,14,0,3.5294117647059,1,"slash","PlyZelda5K_Share_ACTION_AttackS3Lw_figatree",true,110,"Zelda",0,0,0,0,13,37,NULL,NULL,NULL,NULL,NULL
37,"ftilt_l",1,true,1,35,88,57,73,12,50,1,14,0,2.3529411764706,1,"slash","PlyZelda5K_Share_ACTION_AttackS3Lw_figatree",true,361,"Zelda",0,0,0,0,12,37,NULL,NULL,NULL,NULL,NULL
37,"ftilt_l",2,true,2,33,88,57,72,12,50,2,14,0,3.1372549019608,1,"normal","PlyZelda5K_Share_ACTION_AttackS3Lw_figatree",true,361,"Zelda",0,0,0,0,11,37,NULL,NULL,NULL,NULL,NULL
37,"ftilt_h",0,true,0,67,88,53,76,12,50,0,14,0,3.5294117647059,1,"slash","PlyZelda5K_Share_ACTION_AttackS3Hi_figatree",true,110,"Zelda",0,0,0,0,13,37,NULL,NULL,NULL,NULL,NULL
37,"ftilt_h",1,true,1,35,88,53,73,12,50,1,14,0,2.3529411764706,1,"slash","PlyZelda5K_Share_ACTION_AttackS3Hi_figatree",true,361,"Zelda",0,0,0,0,12,37,NULL,NULL,NULL,NULL,NULL
37,"ftilt_h",2,true,2,33,88,53,72,12,50,2,14,0,3.1372549019608,1,"normal","PlyZelda5K_Share_ACTION_AttackS3Hi_figatree",true,361,"Zelda",0,0,0,0,11,37,NULL,NULL,NULL,NULL,NULL
37,"dashattack",0,true,0,71,70,52,89,6,70,0,8,0,3.921568627451,1,"electric","PlyZelda5K_Share_ACTION_AttackDash_figatree",true,90,"Zelda",0.7843137254902,0,0,0,13,36,NULL,NULL,NULL,NULL,NULL
37,"dashattack",1,true,1,71,70,52,0,6,50,1,8,0,5.6862745098039,1,"electric","PlyZelda5K_Share_ACTION_AttackDash_figatree",true,361,"Zelda",7.843137254902,0,9.4117647058824,0,9,36,NULL,NULL,NULL,NULL,NULL
37,"dashattack",2,true,2,39,70,52,89,9,20,0,13,0,2.7450980392157,1,"electric","PlyZelda5K_Share_ACTION_AttackDash_figatree",true,90,"Zelda",0.7843137254902,0,0,0,8,36,NULL,NULL,NULL,NULL,NULL
37,"dashattack",3,true,3,39,70,52,0,9,20,1,13,0,3.921568627451,1,"electric","PlyZelda5K_Share_ACTION_AttackDash_figatree",true,361,"Zelda",8.2352941176471,0,7.843137254902,0,7,36,NULL,NULL,NULL,NULL,NULL
64,"dthrow",0,true,0,11,100,250,0,24,0,0,25,25,5.8823529411765,1,"electric","PlyZelda5K_Share_ACTION_ThrowLw_figatree",true,40,"Zelda",0,0,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL
64,"dthrow",0,true,1,11,100,250,0,30,0,0,31,25,5.8823529411765,1,"electric","PlyZelda5K_Share_ACTION_ThrowLw_figatree",true,40,"Zelda",0,0,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL
64,"dthrow",0,true,2,11,100,250,0,36,0,0,37,25,5.8823529411765,1,"electric","PlyZelda5K_Share_ACTION_ThrowLw_figatree",true,40,"Zelda",0,0,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL
64,"dthrow",0,true,3,11,100,250,0,42,0,0,43,25,5.8823529411765,1,"electric","PlyZelda5K_Share_ACTION_ThrowLw_figatree",true,40,"Zelda",0,0,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL
64,"dthrow",0,true,4,11,100,250,0,48,0,0,49,25,5.8823529411765,1,"electric","PlyZelda5K_Share_ACTION_ThrowLw_figatree",true,40,"Zelda",0,0,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL
43,"dair",0,true,0,33,100,72,7,14,5,0,17,0,4.7058823529412,3,"normal","PlyZelda5K_Share_ACTION_AttackAirLw_figatree",true,275,"Zelda",0,0,0,0,8,43,39,1,24,12,NULL
43,"dair",1,true,1,33,80,72,10,14,0,1,17,0,4.7058823529412,3,"normal","PlyZelda5K_Share_ACTION_AttackAirLw_figatree",true,275,"Zelda",0,0,0,0,7,43,39,1,24,12,NULL
35,"bair",0,true,0,1,80,70,13,5,0,0,8,0,3.921568627451,1,"normal","PlyZelda5K_Share_ACTION_AttackAirB_figatree",true,361,"Zelda",0,0,0,0,10,33,25,5,18,9,NULL
35,"bair",0,true,1,1,80,70,4,5,0,1,8,0,3.1372549019608,1,"normal","PlyZelda5K_Share_ACTION_AttackAirB_figatree",true,361,"Zelda",0,0,0,0,10,33,25,5,18,9,NULL
35,"bair",1,true,2,66,96,70,16,5,30,2,8,0,5.0980392156863,1,"electric","PlyZelda5K_Share_ACTION_AttackAirB_figatree",true,361,"Zelda",0,0,0,0,20,33,25,5,18,9,NULL
29,"grab",0,true,0,34,100,242,0,11,0,0,12,0,3.921568627451,2,"grab","PlyZelda5K_Share_ACTION_Catch_figatree",true,361,"Zelda",9.4117647058824,0,7.0588235294118,0,0,NULL,NULL,NULL,NULL,NULL,NULL
29,"grab",0,true,1,34,100,242,0,11,0,1,12,0,3.1372549019608,2,"grab","PlyZelda5K_Share_ACTION_Catch_figatree",true,361,"Zelda",9.4117647058824,0,1.5686274509804,0,0,NULL,NULL,NULL,NULL,NULL,NULL
61,"0x132",0,true,0,40,100,306,3,1,0,0,2,120,7.843137254902,2,"fire","PlyZelda5K_Share_ACTION_SpecialAirHi_figatree",true,361,"Zelda",0,0,0,0,4,NULL,NULL,NULL,NULL,NULL,NULL
56,"usmash",0,true,0,8,100,66,0,5,0,0,5,16,2.7450980392157,0,"electric","PlyZelda5K_Share_ACTION_AttackHi4_figatree",true,90,"Zelda",14.117647058824,0,0,0,1,51,NULL,NULL,NULL,NULL,4
